edge_id,src_node,dst_node,num_lanes,length_m,speed_limit_mps
647,247491320,53125446,4,135.7,11.176
648,1401973679,189710889,3,431.3,17.8816
649,297823202,65482126,3,8.7,11.176
650,1378905422,30362888,7,85.3,22.352
651,1378905424,53064190,2,247.7,24.5872
652,1378905424,99569284,1,905.1,24.5872
653,1235250614,4372761794,3,13.9,20.1168
654,1235250614,52987980,1,10.3,22.352
655,5334134378,205905737,2,1286.2,23.24608
656,5334134378,5334137718,2,397.7,22.352
657,5334134384,65381269,4,333.3,29.0576
658,5334134384,5334144477,1,452.4,22.352
659,1095790263,53102152,1,10.6,8.9408
660,1095790263,1093345841,2,179.3,8.9408
661,288386757,65621877,1,31.4,8.9408
662,288386757,65630139,1,424.1,8.9408
663,288386757,4170246253,1,42.1,11.176
664,90873569,91003797,1,824.3,8.9408
665,90873569,90972944,1,4047.8,8.9408
666,90873569,90873585,1,1615.2,11.176
667,90873569,4932621291,1,400.1,11.176
668,3957354404,52982496,1,27.3,11.176
669,3957354404,4182144711,1,262.0,11.176
670,3957354407,52982496,1,40.9,22.352
671,3957354407,3957354404,1,37.5,22.352
672,3997200477,4767238941,2,474.0,11.176
673,3997200477,4805063603,3,56.0,11.176
674,36729526,1082915455,1,13.6,11.176
675,36729526,1082914953,3,164.2,11.176
676,36729537,1082915167,1,12.5,11.176
677,36729537,36729541,3,264.6,11.176
678,36729541,1082915195,1,76.5,11.176
679,36729541,2478044732,3,59.1,11.176
680,809530569,65409276,2,122.9,8.9408
681,809530571,809530572,2,21.1,8.9408
682,809530572,809530569,2,91.2,8.9408
683,809530572,65409287,1,118.2,8.9408
684,420508886,5024250718,2,11.5,8.9408
685,420508886,4034036869,3,412.1,13.4112
686,809530576,3189465264,1,28.6,8.9408
687,809530576,809530571,1,34.6,8.9408
688,809530576,65434199,1,171.2,8.9408
689,704673274,361076939,1,33.9,8.9408
690,704673274,3972323846,2,40.4,8.9408
691,2322626301,365486399,1,90.8,13.4112
692,2322626301,365486399,3,71.5,15.6464
693,1671460880,340332522,3,11.6,17.8816
694,1671460880,1723110199,2,64.8,13.4112
695,1804630728,57795997,1,98.8,8.9408
696,1804630728,57926374,1,43.6,8.9408
697,2286975842,880016838,1,115.5,8.9408
698,2286975842,2286975842,2,44.5,8.9408
699,5334137718,5334137719,3,49.2,29.0576
700,5334137718,1958092667,1,45.4,22.352
701,5334137719,1958092667,1,33.4,11.176
702,5334137719,1070270108,2,57.2,11.176
703,5334137719,80526815,1,60.4,8.9408
704,375422222,91050139,1,3432.6,8.9408
705,375422222,91050122,1,47.9,8.9408
706,375422222,91052150,1,667.8,8.9408
707,267419591,5344354636,3,214.9,20.1168
708,267419591,274405883,2,1044.6,20.1168
709,3701506200,3701506200,1,51.0,8.9408
710,3701506200,3701506200,1,51.0,8.9408
711,3701506200,57845118,1,30.0,8.9408
712,1626374465,1626374686,1,14.3,22.352
713,1626374465,65364344,2,313.0,11.176
714,599818605,720619307,1,527.7,22.352
715,599818605,720626971,3,104.2,16.54048
716,1626374674,1626374465,3,16.8,11.176
717,1626374674,65382289,1,448.5,22.352
718,1626374686,1626374695,4,15.4,13.4112
719,1626374695,1626374674,2,14.2,22.352
720,1626374695,65470765,3,121.8,11.176
721,1671463545,611603699,3,1201.0,15.6464
722,1671463557,5847849656,3,203.8,15.6464
723,1096844253,1378418235,2,189.3,13.4112
724,1096844253,65441537,1,775.7,13.4112
725,1299219434,53011892,5,969.6,29.0576
726,831554662,295265469,1,15.1,11.176
727,831554662,281363250,1,212.9,11.176
728,3997777666,904985827,3,118.5,11.176
729,267420945,668549384,1,101.4,11.176
730,267420945,53131088,3,77.0,20.1168
731,267420953,274406990,1,535.5,20.1168
732,267420953,274407287,2,1694.6,20.1168
733,267420953,53016876,2,711.8,20.1168
734,2463551315,53111435,1,84.4,11.176
735,2463551315,2463551294,3,148.7,11.176
736,683705747,261267307,1,654.0,8.9408
737,683705747,603312343,1,461.7,11.176
738,683705747,275763305,1,692.9,11.176
739,4184307013,65487990,1,13.0,8.9408
740,4184307013,65505376,1,258.5,8.9408
741,4184307013,4184307009,3,69.1,15.6464
742,4170221402,5354851403,1,23.4,13.4112
743,4170221402,2593013367,3,243.7,13.4112
744,899712870,678295796,2,55.1,11.176
745,899712870,53112226,2,10.5,11.176
746,899712870,713922900,2,52.0,8.9408
747,3957360487,390719409,3,9.5,11.176
748,3957360487,318207547,1,536.5,22.352
749,3957360491,3957360487,2,11.2,22.352
750,3957360491,65458146,3,110.5,11.176
751,1298171853,65382744,1,156.5,22.352
752,1298171921,65382744,4,442.0,29.0576
753,1853917355,65520837,1,572.6,11.176
754,1853917355,65520858,1,44.8,11.176
755,1853917355,5376859221,1,53.5,20.1168
756,704678064,313866134,2,75.0,22.352
757,704678064,65374684,2,56.4,22.352
758,2620426689,2620426702,1,87.3,13.4112
759,2620426689,2474962563,3,95.0,17.8816
760,2620426702,2620426706,3,75.7,17.8816
761,2620426706,2620426729,1,70.8,20.1168
762,2620426706,258965477,3,50.8,17.8816
763,2620426729,258965482,1,215.4,20.1168
764,3957361136,5057732813,4,29.7,8.9408
765,3957361136,878761885,1,44.5,22.352
766,3957361138,65356090,4,26.4,8.9408
767,3957361138,3971597384,1,30.9,22.352
768,204507748,341649225,1,166.5,20.1168
769,204507748,195413475,2,140.1,20.1168
770,204507771,195413475,3,14.1,15.6464
771,204507771,447948641,2,1418.2,20.1168
772,1913686794,665703373,4,108.1,15.6464
773,246450985,246451017,5,300.2,29.0576
774,246451017,311465661,6,168.8,29.0576
775,664832990,489736485,1,19.5,13.4112
776,664832990,262239625,3,111.0,17.8816
777,4913662949,3707882185,3,85.0,11.176
778,4913662949,4179592842,1,1216.7,11.176
779,246451180,246438223,1,625.5,22.352
780,246451180,246574411,2,848.4,22.352
781,664833013,5368971864,1,16.1,13.4112
782,664833013,664833014,2,51.7,17.8816
783,664833014,5368971863,1,17.9,13.4112
784,664833014,664832990,2,98.9,17.8816
785,831556633,3685177529,1,11.5,8.9408
786,831556633,262258031,3,348.8,13.4112
787,420514907,65319971,3,569.9,13.4112
788,662736047,65431105,1,668.5,8.9408
789,4730162393,65532098,2,238.5,8.9408
790,4730162393,261618282,1,112.7,8.9408
791,2057287605,65594025,1,13.9,8.9408
792,2057287605,2057287599,3,225.2,17.8816
793,4913663499,65437699,1,178.3,11.176
794,4913663499,65644155,3,69.3,11.176
795,2236649167,258467544,3,4.0,13.4112
796,2236649167,258467531,2,21.6,13.4112
797,297832154,65409264,1,187.9,8.9408
798,705728218,65427939,1,151.4,8.9408
799,705728218,65427963,1,5126.8,8.9408
800,705728218,1867968089,1,1906.8,8.9408
801,311463978,65497383,3,122.3,13.4112
802,311463982,65388668,4,294.1,29.0576
803,1067487494,191205608,2,572.8,24.5872
804,3660616121,65568449,3,134.1,15.6464
805,311464379,312130307,1,150.0,11.176
806,311464379,1070170042,2,278.9,11.176
807,2461045462,2461045466,3,13.8,11.176
808,2461045462,1092923699,3,147.9,11.176
809,2461045463,2461045462,3,15.2,11.176
810,2461045466,2461045467,3,16.4,11.176
811,2461045466,263345419,3,318.2,11.176
812,2461045467,2461045463,3,14.7,11.176
813,2461045467,53024479,3,20.8,11.176
814,2322633525,65496296,3,201.8,11.176
815,2322633525,65469701,2,490.2,11.176
816,770925789,65517624,1,12.5,8.9408
817,770925789,770925774,3,474.8,11.176
818,2896942984,1583055915,3,100.3,11.176
819,2896942984,2861470610,3,22.5,11.176
820,851481730,31354485,2,170.2,22.352
821,5334144477,5334144482,3,372.0,26.8224
822,5334144482,2460737430,2,372.0,22.352
823,5334144482,225206976,2,893.4,29.0576
824,4021327370,65322190,1,208.1,8.9408
825,4021327370,65289825,1,258.9,8.9408
826,4021327370,65287418,2,282.9,15.6464
827,4021327370,65287402,2,377.1,15.6464
828,311465661,288987318,2,343.1,22.352
829,311465661,246480598,4,253.2,29.0576
830,1700446291,2428451733,3,16.0,17.8816
831,1700446291,2428451735,2,123.4,20.1168
832,3367016408,3367016412,3,11.8,11.176
833,3367016408,530368424,3,98.7,11.176
834,3367016411,3367016408,3,14.4,11.176
835,3367016411,530379197,3,603.6,11.176
836,3367016412,3367016415,3,14.9,11.176
837,3367016415,3367016411,3,11.2,11.176
838,3367016415,65398700,3,210.5,11.176
839,2441123961,2441123967,1,107.5,20.1168
840,2441123961,2441123967,1,121.7,20.1168
841,2441123967,32875818,1,183.7,20.1168
842,250649084,1112584790,1,27.8,8.9408
843,250649084,198447514,1,365.1,8.9408
844,250649171,239582632,4,466.5,29.0576
845,4589656666,4589656672,1,127.3,8.9408
846,4589656672,65488782,1,153.0,11.176
847,4589656672,4589656666,1,127.3,8.9408
848,4589656672,4406263710,1,137.3,11.176
849,315661218,315661241,3,11.2,15.6464
850,315661218,4177013918,2,17.5,8.9408
851,315661241,2476575659,3,18.1,15.6464
852,315661241,5368814028,2,15.5,8.9408
853,1710267593,1710267631,1,14.7,22.352
854,1710267593,1676005285,3,958.0,11.176
855,1710267631,1710267837,1,15.3,22.352
856,1710267631,1710267881,3,386.1,11.176
857,1710267729,52982557,2,8.0,11.176
858,1710267729,258120067,1,346.7,22.352
859,1710267738,1710267766,3,13.8,17.8816
860,1710267738,53095727,3,216.0,11.176
861,1710267837,1710267593,2,12.6,11.176
862,1710267837,53067611,1,514.1,22.352
863,1709219279,1079893257,2,235.9,11.176
864,1709219279,65628669,1,512.4,11.176
865,1709219279,65514980,1,835.0,8.9408
866,1710267880,1676005285,3,13.8,11.176
867,1710267880,1710267631,3,957.2,11.176
868,1710267881,1710267729,1,14.8,22.352
869,1710267881,1710267885,3,398.1,11.176
870,1710267885,611603817,3,15.0,11.176
871,1710267885,53061464,3,116.4,15.6464
872,3972046331,57793441,3,469.7,29.0576
873,3972046331,57793502,4,656.6,29.0576
874,311467576,1298171982,4,260.0,29.0576
875,348167746,209838567,1,9.5,20.1168
876,348167746,32351578,1,37.3,20.1168
877,348167866,262921586,2,321.8,20.1168
878,311467989,3560113812,4,290.0,29.0576
879,311467989,65414174,2,353.0,22.352
880,420520173,65447117,2,12.7,8.9408
881,420520173,65447114,2,386.2,8.9408
882,420520173,65465018,2,96.3,8.9408
883,420520650,297164326,1,77.9,8.9408
884,420520650,420520173,2,680.1,8.9408
885,1684055051,5899542397,2,23.7,8.9408
886,1684055051,5899542395,2,21.0,8.9408
887,3154158603,283532626,3,360.4,17.8816
888,1684055114,2230688700,1,313.6,22.352
889,1684055114,1684055185,1,134.2,22.352
890,1684055115,33154553,1,251.8,22.352
891,1684055185,1684055233,1,86.6,22.352
892,1684055209,1684055213,3,89.4,11.176
893,1684055209,2230688698,1,15.0,8.9408
894,1684055209,1684055432,2,1842.4,8.9408
895,1684055213,1684055224,3,287.2,11.176
896,1684055213,33154542,1,476.0,22.352
897,1684055215,1684055115,1,189.2,22.352
898,1684055215,2230688731,1,286.1,22.352
899,1684055224,1684055230,3,109.2,11.176
900,1684055230,1684055239,3,244.1,11.176
901,1684055230,1684055286,1,266.2,22.352
902,1684055233,33154542,1,220.1,22.352
903,1684055233,1684055224,1,302.6,22.352
904,1684055239,53074949,3,175.4,11.176
905,1684055286,1684055215,1,75.8,22.352
906,5221950757,1316750701,2,1022.5,11.176
907,5221950757,4915620940,2,512.8,11.176
908,1684055401,1684055286,1,192.0,22.352
909,1684055401,1684055239,1,295.2,22.352
910,1684055432,1684055209,2,1842.4,8.9408
911,1684055432,1684055463,2,118.9,11.176
912,1684055432,53147858,1,2219.0,13.4112
913,1684055463,1684055465,1,14.6,11.176
914,1684055463,1684055432,2,118.9,11.176
915,1684055463,1684106744,3,457.6,11.176
916,1684055465,1684055463,1,14.6,11.176
917,1684055465,5614516595,3,901.4,11.176
918,1684055502,32972181,3,15.1,13.4112
919,1684055502,1684106745,3,888.0,11.176
920,331392740,259248698,1,36.2,8.9408
921,331392740,187546233,1,166.2,8.9408
922,331392740,331392741,1,37.7,8.9408
923,331392741,331392740,1,37.7,8.9408
924,331392741,65469965,1,80.4,8.9408
925,331392741,259248698,1,44.5,8.9408
926,276867058,276867060,1,73.0,22.352
927,276867060,360468230,1,240.8,22.352
928,276867060,276867352,1,234.1,22.352
929,297838768,65307770,1,69.2,13.4112
930,297838768,65307768,2,43.6,15.6464
931,297838769,65307768,2,9.3,8.9408
932,297838769,2511971964,2,1381.8,15.6464
933,5524990149,5375653714,1,40.3,8.9408
934,5524990149,5524990156,1,32.9,8.9408
935,5524990149,263328218,1,41.7,8.9408
936,297838795,65307778,2,12.6,13.4112
937,297838795,1718880133,1,313.3,11.176
938,5524990156,53024441,1,75.0,11.176
939,5524990156,263328218,1,18.4,11.176
940,5524990156,5524990149,1,32.9,8.9408
941,276867352,1297847179,1,236.6,22.352
942,415279645,262256877,2,35.4,11.176
943,415279645,65471572,1,1446.2,11.176
944,93366937,65404867,1,266.1,22.352
945,93366937,65408652,2,180.4,15.6464
946,257993765,257998443,4,759.3,29.0576
947,257993765,65475243,3,620.7,29.0576
948,3048254529,65464277,1,14.0,11.176
949,3048254529,312940808,1,12.6,11.176
950,4863339628,65523872,1,2021.2,11.176
951,276868207,276868209,1,91.4,22.352
952,276868209,360468242,1,237.8,22.352
953,276868209,274843935,1,206.4,22.352
954,297839732,312939380,1,45.0,20.1168
955,297839732,760189936,1,298.4,20.1168
956,259042546,65575783,4,265.8,22.352
957,2109779416,291659148,1,461.1,8.9408
958,2109779416,65573344,3,116.5,8.9408
959,4170231296,65621886,3,227.8,17.8816
960,4170231296,312412131,1,62.1,13.4112
961,4170231302,312412129,3,300.6,17.8816
962,4170231302,65599405,1,59.6,13.4112
963,302034790,984720819,2,71.7,8.9408
964,302034790,65313859,1,392.4,8.9408
965,302034790,1998017252,1,113.3,8.9408
966,302034830,65313859,2,94.5,13.4112
967,302034830,65303747,3,117.3,13.4112
968,5049986969,5049986979,3,2027.2,17.8816
969,5049986979,2057319503,4,39.6,17.8816
970,5049986979,4170322529,3,53.7,13.4112
971,904966249,65348226,1,10.8,8.9408
972,904966249,5027782298,2,1033.0,22.352
973,259043472,259043473,5,89.0,20.1168
974,259043473,65628428,1,394.4,20.1168
975,259043473,369930718,3,411.3,20.1168
976,259043563,259043472,4,134.7,20.1168
977,4178620660,434789019,1,12.7,8.9408
978,4178620660,5073034629,2,129.1,8.9408
979,259043584,4549949276,3,44.6,20.1168
980,259043584,559841526,1,20.8,13.4112
981,259043584,4549949274,1,23.0,13.4112
982,331395520,65394487,3,13.6,15.6464
983,331395520,1066599232,1,315.0,20.1168
984,1112584707,65449775,1,14.2,8.9408
985,1112584790,1112584707,2,133.3,8.9408
986,1112584790,250649084,1,27.8,8.9408
987,331395840,331395520,4,12.0,22.352
988,331395840,65457482,2,533.9,15.6464
989,189838400,83061314,1,125.8,20.1168
990,189838400,26029671,2,202.7,22.352
991,189838411,32331534,2,186.3,22.352
992,189838411,80315898,1,124.2,20.1168
993,3624973572,65579998,2,11.7,8.9408
994,3624973572,65460555,1,87.7,8.9408
995,3624973573,5676929619,1,262.8,8.9408
996,3624973573,3624973572,2,12.3,8.9408
997,3624973574,5406306185,1,432.1,8.9408
998,3624973574,3624973573,2,10.8,8.9408
999,3972052270,1747281437,2,88.7,20.1168
1000,3972052270,263017210,1,815.3,22.352
1001,5362464139,65502869,1,137.5,8.9408
1002,280016475,280016476,1,22.0,11.176
1003,280016475,2460703529,4,190.8,15.6464
1004,280016476,280016475,1,22.0,11.176
1005,280016476,2460698577,2,21.2,11.176
1006,280016476,65423323,1,351.8,11.176
1007,280016476,152306633,4,179.0,15.6464
1008,415282972,65427925,1,1019.7,8.9408
1009,415282972,415282972,2,95.2,8.9408
1010,280016761,26028751,3,17.8,15.6464
1011,280016761,225190485,3,21.0,11.176
1012,1344321549,53033805,1,33.5,11.176
1013,65450928,65450940,1,784.7,8.9408
1014,65450928,2657050044,2,125.5,15.6464
1015,1344321580,358381313,5,419.8,29.0576
1016,280017501,65411633,1,119.1,20.1168
1017,280017501,65424216,1,46.4,20.1168
1018,1317059250,4181853026,3,424.9,11.176
1019,1317059250,4177229023,3,65.5,11.176
1020,1317059254,53041154,1,14.1,8.9408
1021,1317059254,660024382,3,349.1,20.1168
1022,1317059332,386125220,3,389.3,11.176
1023,1317059332,3756324349,2,1185.2,8.9408
1024,315669477,1079893378,1,95.3,11.176
1025,315669477,315669478,1,36.0,11.176
1026,315669477,65497395,1,467.6,11.176
1027,315669478,65497338,3,30.3,11.176
1028,315669478,315669477,1,36.0,11.176
1029,3367026253,456992015,3,78.0,11.176
1030,3367026254,65440948,1,32.5,8.9408
1031,3367026254,286130668,1,209.5,8.9408
1032,3367026254,3367026257,1,39.7,8.9408
1033,3367026257,3367016412,3,53.8,11.176
1034,255901261,598480417,1,130.7,8.9408
1035,257998443,258105300,4,473.2,29.0576
1036,4931501706,5292286121,2,346.6,11.176
1037,4931501706,4974589472,1,1692.1,11.176
1038,1814085713,65369497,1,325.2,22.352
1039,1814085717,250043086,2,34.5,8.9408
1040,1814085765,65369504,1,45.0,22.352
1041,1814085765,1814085773,1,51.7,22.352
1042,1814085773,65369504,1,22.4,11.176
1043,1814085773,1814085776,1,46.6,22.352
1044,1814085773,3957321264,1,96.4,11.176
1045,1814085776,858155655,1,589.2,22.352
1046,1814085777,263019120,1,99.0,8.9408
1047,1814085881,65454232,1,540.9,8.9408
1048,1814085881,250043086,1,1865.2,8.9408
1049,1814085881,263019120,1,1828.3,8.9408
1050,200327460,553985759,1,47.5,8.9408
1051,200327460,53024879,1,453.2,8.9408
1052,1280361098,4220379943,1,556.9,13.4112
1053,3968909999,231145972,2,59.2,22.352
1054,3968909999,52999218,2,72.8,8.9408
1055,29409977,29381097,1,147.8,8.9408
1056,29409977,29381104,1,447.2,8.9408
1057,29409977,29378879,1,144.5,8.9408
1058,29409977,26381624,1,196.4,8.9408
1059,4931503046,5292283120,2,395.6,8.9408
1060,4931503046,53008906,1,142.8,8.9408
1061,416335442,2386673005,3,9.5,13.4112
1062,416335443,53064160,1,910.4,24.5872
1063,416335443,416335442,2,31.3,8.9408
1064,3972057252,57792447,1,30.5,11.176
1065,3972057252,2451196962,1,41.6,11.176
1066,3972057252,3972068457,1,45.9,22.352
1067,489736485,664832990,1,19.5,13.4112
1068,489736485,5368971863,2,98.9,17.8816
1069,489736490,262239625,3,18.8,17.8816
1070,489736490,489736485,3,110.6,17.8816
1071,280021421,1126243341,4,136.8,22.352
1072,280021421,667701391,1,137.1,20.1168
1073,416336376,53064358,1,969.2,8.9408
1074,416336376,416335443,2,994.2,8.9408
1075,419482224,740485244,2,40.9,22.352
1076,419482224,52987999,1,38.0,22.352
1077,280021936,65424241,2,19.9,17.8816
1078,280021936,1126448880,3,157.8,11.176
1079,280021936,65424250,2,395.6,17.8816
1080,721472846,720615761,4,1710.1,29.0576
1081,416337292,52978760,2,19.7,22.352
1082,416337292,416337293,5,132.7,13.4112
1083,416337293,53064352,1,12.9,11.176
1084,416337293,416339158,2,498.1,13.4112
1085,416337293,53125826,3,172.0,11.176
1086,1108397545,65576993,1,57.4,8.9408
1087,5042654768,5310849157,1,13.9,8.9408
1088,5042654768,53099248,1,1291.0,8.9408
1089,5042654772,5042654768,1,104.9,8.9408
1090,5042654772,53102344,2,93.5,8.9408
1091,5042654785,53030072,1,55.3,8.9408
1092,5042654785,4178326163,1,922.3,8.9408
1093,5042654785,5042654786,1,76.0,8.9408
1094,5042654786,53030072,1,48.6,8.9408
1095,5042654786,53099253,2,218.9,8.9408
1096,5042654795,5042654798,1,63.3,8.9408
1097,5042654795,53099246,1,503.3,8.9408
1098,5042654798,5042654795,1,106.5,8.9408
1099,5042654798,5042654795,1,63.3,8.9408
1100,5042654798,53147942,1,840.6,8.9408
1101,5396024962,53097142,1,60.8,8.9408
1102,5396024962,1341797145,1,94.9,8.9408
1103,679530134,343582526,3,85.6,11.176
1104,679530134,65495339,1,264.5,11.176
1105,679530210,4819090185,4,79.5,20.1168
1106,679530210,240434079,1,76.8,13.4112
1107,1298190067,65408475,1,12.8,22.352
1108,1298190067,2495750002,3,78.7,11.176
1109,1298190092,257883812,4,876.1,29.0576
1110,1298190092,257884185,2,302.5,22.352
1111,1071697898,5376562638,3,685.5,13.4112
